osm_type,osm_id,osm_url,latitude,longitude,manufacturer,brand,model,operator,camera_class,name,in_chicago_city,address,address_source,zip_code,zip_source,police_district,district_source,direction,surveillance_type,last_osm_edit_utc,osm_version,osm_changeset_id,osm_changeset_url,osm_last_editor,osm_last_editor_uid,first_osm_mapped_utc,first_alpr_tagged_utc,first_flock_tagged_utc,history_status,installation_date,installation_date_source,installation_date_url,operational_date,operational_date_source,operational_date_url,date_notes,osm_start_date_tag,osm_construction_date_tag,osm_opening_date_tag,osm_tags_json,osm_full_element_json
node,13606435902,https://www.openstreetmap.org/node/13606435902,41.986078,-87.8816009,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60666,Chicago ZIP polygon,16,Chicago current district polygon,55,ALPR,2026-02-27T20:19:09Z,1,179148330,https://www.openstreetmap.org/changeset/179148330,FlockFinalBoss,23340787,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""55"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 179148330, ""id"": 13606435902, ""lat"": 41.986078, ""lon"": -87.8816009, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""55"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-02-27T20:19:09Z"", ""type"": ""node"", ""uid"": 23340787, ""user"": ""FlockFinalBoss"", ""version"": 1}"
node,13619331170,https://www.openstreetmap.org/node/13619331170,41.821863,-87.7443414,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60638,Chicago ZIP polygon,10,Chicago current district polygon,55,ALPR,2026-03-05T03:49:12Z,1,179376914,https://www.openstreetmap.org/changeset/179376914,outspoken7496,23901590,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""55"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 179376914, ""id"": 13619331170, ""lat"": 41.821863, ""lon"": -87.7443414, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""55"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-05T03:49:12Z"", ""type"": ""node"", ""uid"": 23901590, ""user"": ""outspoken7496"", ""version"": 1}"
node,13660363140,https://www.openstreetmap.org/node/13660363140,41.8660591,-87.7641795,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60644,Chicago ZIP polygon,15,Chicago current district polygon,340,ALPR,2026-03-19T02:56:35Z,2,180085814,https://www.openstreetmap.org/changeset/180085814,outspoken7496,23901590,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""340"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180085814, ""id"": 13660363140, ""lat"": 41.8660591, ""lon"": -87.7641795, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""340"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-19T02:56:35Z"", ""type"": ""node"", ""uid"": 23901590, ""user"": ""outspoken7496"", ""version"": 2}"
node,13673313902,https://www.openstreetmap.org/node/13673313902,41.7366738,-87.629294,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,104,ALPR,2026-03-29T21:25:31Z,2,180604160,https://www.openstreetmap.org/changeset/180604160,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""104"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180604160, ""id"": 13673313902, ""lat"": 41.7366738, ""lon"": -87.629294, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""104"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-29T21:25:31Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 2}"
node,13687007701,https://www.openstreetmap.org/node/13687007701,41.7421103,-87.6303263,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,0,ALPR,2026-03-28T19:19:58Z,1,180555830,https://www.openstreetmap.org/changeset/180555830,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180555830, ""id"": 13687007701, ""lat"": 41.7421103, ""lon"": -87.6303263, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-28T19:19:58Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13687262401,https://www.openstreetmap.org/node/13687262401,41.7374069,-87.552461,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60617,Chicago ZIP polygon,4,Chicago current district polygon,262,ALPR,2026-03-28T21:39:16Z,1,180560154,https://www.openstreetmap.org/changeset/180560154,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""262"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180560154, ""id"": 13687262401, ""lat"": 41.7374069, ""lon"": -87.552461, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""262"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-28T21:39:16Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13689618201,https://www.openstreetmap.org/node/13689618201,41.7373278,-87.6293203,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,95,ALPR,2026-03-29T21:06:23Z,1,180603683,https://www.openstreetmap.org/changeset/180603683,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""95"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180603683, ""id"": 13689618201, ""lat"": 41.7373278, ""lon"": -87.6293203, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""95"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-29T21:06:23Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13689625501,https://www.openstreetmap.org/node/13689625501,41.7373232,-87.6303061,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,180,ALPR,2026-03-29T21:22:40Z,2,180604091,https://www.openstreetmap.org/changeset/180604091,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180604091, ""id"": 13689625501, ""lat"": 41.7373232, ""lon"": -87.6303061, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-29T21:22:40Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 2}"
node,13689659002,https://www.openstreetmap.org/node/13689659002,41.7373175,-87.6297525,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,160,ALPR,2026-03-29T21:23:21Z,1,180604114,https://www.openstreetmap.org/changeset/180604114,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""160"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 180604114, ""id"": 13689659002, ""lat"": 41.7373175, ""lon"": -87.6297525, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""160"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-03-29T21:23:21Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13717686711,https://www.openstreetmap.org/node/13717686711,41.9775935,-87.7683262,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60630,Chicago ZIP polygon,16,Chicago current district polygon,345,ALPR,2026-04-09T04:07:17Z,1,181077079,https://www.openstreetmap.org/changeset/181077079,Burnt Potato,23543018,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""345"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}","{""changeset"": 181077079, ""id"": 13717686711, ""lat"": 41.9775935, ""lon"": -87.7683262, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""345"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance:type"": ""ALPR""}, ""timestamp"": ""2026-04-09T04:07:17Z"", ""type"": ""node"", ""uid"": 23543018, ""user"": ""Burnt Potato"", ""version"": 1}"
node,13724437702,https://www.openstreetmap.org/node/13724437702,41.741314,-87.6317452,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,93,ALPR,2026-04-12T02:00:36Z,1,181212663,https://www.openstreetmap.org/changeset/181212663,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""93"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 181212663, ""id"": 13724437702, ""lat"": 41.741314, ""lon"": -87.6317452, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""93"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-04-12T02:00:36Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13758408501,https://www.openstreetmap.org/node/13758408501,41.8520081,-87.6855993,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60608,Chicago ZIP polygon,10,Chicago current district polygon,0,ALPR,2026-04-24T11:18:51Z,1,181759815,https://www.openstreetmap.org/changeset/181759815,Zomblee,24072831,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 181759815, ""id"": 13758408501, ""lat"": 41.8520081, ""lon"": -87.6855993, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-04-24T11:18:51Z"", ""type"": ""node"", ""uid"": 24072831, ""user"": ""Zomblee"", ""version"": 1}"
node,13807541135,https://www.openstreetmap.org/node/13807541135,41.9762916,-87.8761178,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60666,Chicago ZIP polygon,16,Chicago current district polygon,,ALPR,2026-05-08T02:46:53Z,1,182363028,https://www.openstreetmap.org/changeset/182363028,MisterFreeze,8420235,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""description"": ""Flock PTZ camera"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 182363028, ""id"": 13807541135, ""lat"": 41.9762916, ""lon"": -87.8761178, ""tags"": {""camera:type"": ""fixed"", ""description"": ""Flock PTZ camera"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-05-08T02:46:53Z"", ""type"": ""node"", ""uid"": 8420235, ""user"": ""MisterFreeze"", ""version"": 1}"
node,13836363302,https://www.openstreetmap.org/node/13836363302,41.8148109,-87.7432462,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60632,Chicago ZIP polygon,8,Chicago current district polygon,0;0;0;347,ALPR,2026-05-16T18:34:25Z,1,182755207,https://www.openstreetmap.org/changeset/182755207,Metalmonger_013,24022378,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""0;0;0;347"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 182755207, ""id"": 13836363302, ""lat"": 41.8148109, ""lon"": -87.7432462, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""0;0;0;347"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-05-16T18:34:25Z"", ""type"": ""node"", ""uid"": 24022378, ""user"": ""Metalmonger_013"", ""version"": 1}"
node,13836366601,https://www.openstreetmap.org/node/13836366601,41.8148437,-87.7435376,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60638,Chicago ZIP polygon,8,Chicago current district polygon,160,ALPR,2026-05-16T18:34:54Z,1,182755223,https://www.openstreetmap.org/changeset/182755223,Metalmonger_013,24022378,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""160"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 182755223, ""id"": 13836366601, ""lat"": 41.8148437, ""lon"": -87.7435376, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""160"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-05-16T18:34:54Z"", ""type"": ""node"", ""uid"": 24022378, ""user"": ""Metalmonger_013"", ""version"": 1}"
node,13894815601,https://www.openstreetmap.org/node/13894815601,41.874213,-87.6467264,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,50,ALPR,2026-05-29T22:00:59Z,1,183376490,https://www.openstreetmap.org/changeset/183376490,ThePain,24168437,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""50"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 183376490, ""id"": 13894815601, ""lat"": 41.874213, ""lon"": -87.6467264, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""50"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-05-29T22:00:59Z"", ""type"": ""node"", ""uid"": 24168437, ""user"": ""ThePain"", ""version"": 1}"
node,13902332917,https://www.openstreetmap.org/node/13902332917,41.7879177,-87.7415889,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60629,Chicago ZIP polygon,8,Chicago current district polygon,160,ALPR,2026-06-01T18:02:58Z,1,183512368,https://www.openstreetmap.org/changeset/183512368,JJ_Chicago,24145294,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""160"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 183512368, ""id"": 13902332917, ""lat"": 41.7879177, ""lon"": -87.7415889, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""160"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-01T18:02:58Z"", ""type"": ""node"", ""uid"": 24145294, ""user"": ""JJ_Chicago"", ""version"": 1}"
node,13956243501,https://www.openstreetmap.org/node/13956243501,41.7927129,-87.7403397,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60629,Chicago ZIP polygon,8,Chicago current district polygon,180,ALPR,2026-06-21T20:31:49Z,1,184405404,https://www.openstreetmap.org/changeset/184405404,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 184405404, ""id"": 13956243501, ""lat"": 41.7927129, ""lon"": -87.7403397, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""180"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-21T20:31:49Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13959817001,https://www.openstreetmap.org/node/13959817001,41.8681363,-87.6512456,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,133,ALPR,2026-06-23T11:30:54Z,1,184472471,https://www.openstreetmap.org/changeset/184472471,DirtyDan67,24242706,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""133"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 184472471, ""id"": 13959817001, ""lat"": 41.8681363, ""lon"": -87.6512456, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""133"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-23T11:30:54Z"", ""type"": ""node"", ""uid"": 24242706, ""user"": ""DirtyDan67"", ""version"": 1}"
node,13960951501,https://www.openstreetmap.org/node/13960951501,41.928077,-87.7903476,Flock Safety,,,Lowe's,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60707,Chicago ZIP polygon,25,Chicago current district polygon,0,ALPR,2026-06-23T22:18:57Z,1,184494869,https://www.openstreetmap.org/changeset/184494869,robertski454,24245290,,,,skipped,,,,,,,,,,,"{""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""operator"": ""Lowe's"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q1373493"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 184494869, ""id"": 13960951501, ""lat"": 41.928077, ""lon"": -87.7903476, ""tags"": {""camera:mount"": ""pole"", ""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""operator"": ""Lowe's"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q1373493"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-23T22:18:57Z"", ""type"": ""node"", ""uid"": 24245290, ""user"": ""robertski454"", ""version"": 1}"
node,13961068501,https://www.openstreetmap.org/node/13961068501,41.8697425,-87.6495996,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60607,Chicago ZIP polygon,12,Chicago current district polygon,241,ALPR,2026-06-24T00:05:07Z,1,184497239,https://www.openstreetmap.org/changeset/184497239,definitelylegit,24245636,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""241"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 184497239, ""id"": 13961068501, ""lat"": 41.8697425, ""lon"": -87.6495996, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""241"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-24T00:05:07Z"", ""type"": ""node"", ""uid"": 24245636, ""user"": ""definitelylegit"", ""version"": 1}"
node,13972988001,https://www.openstreetmap.org/node/13972988001,41.7366326,-87.630567,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,0,ALPR,2026-06-28T19:16:05Z,1,184757564,https://www.openstreetmap.org/changeset/184757564,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 184757564, ""id"": 13972988001, ""lat"": 41.7366326, ""lon"": -87.630567, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""0"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-28T19:16:05Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
node,13972988002,https://www.openstreetmap.org/node/13972988002,41.7366306,-87.6305773,Flock Safety,,,,flock_confirmed_by_osm_tag,,yes,,not available in OSM,60620,Chicago ZIP polygon,6,Chicago current district polygon,172,ALPR,2026-06-28T19:16:23Z,1,184757582,https://www.openstreetmap.org/changeset/184757582,deflock2499,23970299,,,,skipped,,,,,,,,,,,"{""camera:type"": ""fixed"", ""direction"": ""172"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""changeset"": 184757582, ""id"": 13972988002, ""lat"": 41.7366306, ""lon"": -87.6305773, ""tags"": {""camera:type"": ""fixed"", ""direction"": ""172"", ""man_made"": ""surveillance"", ""manufacturer"": ""Flock Safety"", ""manufacturer:wikidata"": ""Q108485435"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}, ""timestamp"": ""2026-06-28T19:16:23Z"", ""type"": ""node"", ""uid"": 23970299, ""user"": ""deflock2499"", ""version"": 1}"
