osm_type,osm_id,camera_key,latitude,longitude,first_mapped_as_alpr_at,first_mapped_as_alpr_date,first_alpr_osm_version,first_alpr_changeset,first_alpr_osm_user,first_alpr_osm_uid,currently_explicitly_flock,current_flock_evidence,explicitly_flock_at_first_alpr_version,first_alpr_flock_evidence,osm_object_created_at,osm_object_created_date,osm_object_created_version,camera_tag_added_after_object_creation,previous_version,previous_timestamp,previous_was_alpr,current_osm_version,current_osm_timestamp,current_changeset,current_brand,current_manufacturer,current_operator,current_model,current_direction,current_surveillance_type,osm_history_version_count,history_sha256,osm_object_url,osm_history_api_url,first_alpr_tags_json,current_tags_json,date_interpretation
node,14195494709,node/14195494709,41.9779549,-87.9064692,2026-09-18T21:49:15Z,2026-09-18,1,189229725,Branson_14,24488391,False,,False,,2026-09-18T21:49:15Z,2026-09-18,1,False,,,False,1,2026-09-18T21:49:15Z,189229725,,Axis communications,,,,ALPR,1,fea5dec37bb7da35b2a94ea9f1dfff5848606be3a8f2641e0f765f48a4216e87,https://www.openstreetmap.org/node/14195494709,https://api.openstreetmap.org/api/0.6/node/14195494709/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195492312,node/14195492312,41.977869,-87.9064818,2026-09-18T21:49:34Z,2026-09-18,1,189229735,Branson_14,24488391,False,,False,,2026-09-18T21:49:34Z,2026-09-18,1,False,,,False,1,2026-09-18T21:49:34Z,189229735,,Axis communications,,,,ALPR,1,e664fe9e05d4c6b9dee14d64daed8235e03a9eb9ec38f9dddb2fa0a61532b9c9,https://www.openstreetmap.org/node/14195492312,https://api.openstreetmap.org/api/0.6/node/14195492312/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195492313,node/14195492313,41.9777882,-87.9064776,2026-09-18T21:49:43Z,2026-09-18,1,189229743,Branson_14,24488391,False,,False,,2026-09-18T21:49:43Z,2026-09-18,1,False,,,False,1,2026-09-18T21:49:43Z,189229743,,Axis communications,,,,ALPR,1,5ea3b3caee52a1112dcc8fcd698947cd81240c7e1ce2f2d17be27d8e1bbc2a15,https://www.openstreetmap.org/node/14195492313,https://api.openstreetmap.org/api/0.6/node/14195492313/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195492314,node/14195492314,41.977703,-87.9064659,2026-09-18T21:49:51Z,2026-09-18,1,189229746,Branson_14,24488391,False,,False,,2026-09-18T21:49:51Z,2026-09-18,1,False,,,False,1,2026-09-18T21:49:51Z,189229746,,Axis communications,,,,ALPR,1,14db56d1e89fda065709ccc87d98427d107b92ee083a00526af95d0a1178b26c,https://www.openstreetmap.org/node/14195492314,https://api.openstreetmap.org/api/0.6/node/14195492314/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507204,node/14195507204,41.9777061,-87.9063864,2026-09-18T21:50:10Z,2026-09-18,1,189229755,Branson_14,24488391,False,,False,,2026-09-18T21:50:10Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:10Z,189229755,,Axis communications,,,,ALPR,1,822495dd6400af6355e1717849e095824b8dc7ac4f452f459dde8325e95dffc7,https://www.openstreetmap.org/node/14195507204,https://api.openstreetmap.org/api/0.6/node/14195507204/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507902,node/14195507902,41.9776302,-87.9063537,2026-09-18T21:50:19Z,2026-09-18,1,189229762,Branson_14,24488391,False,,False,,2026-09-18T21:50:19Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:19Z,189229762,,Axis communications,,,,ALPR,1,94ad8b0963c573ea4e1885b3c2ccbe98067e8e86f7a7b2b0c179fe36cca7d93b,https://www.openstreetmap.org/node/14195507902,https://api.openstreetmap.org/api/0.6/node/14195507902/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195508402,node/14195508402,41.9776177,-87.9064249,2026-09-18T21:50:25Z,2026-09-18,1,189229765,Branson_14,24488391,False,,False,,2026-09-18T21:50:25Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:25Z,189229765,,Axis communications,,,,ALPR,1,7e48b85c75aea75751574cb1492befdf0b0b746e90a5a5a3136f13c16b7f1289,https://www.openstreetmap.org/node/14195508402,https://api.openstreetmap.org/api/0.6/node/14195508402/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195491706,node/14195491706,41.9775686,-87.9063019,2026-09-18T21:50:30Z,2026-09-18,1,189229768,Branson_14,24488391,False,,False,,2026-09-18T21:50:30Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:30Z,189229768,,Axis communications,,,,ALPR,1,f49a06668cd0a43eda82f01c5295bc86698dc258e97b660dc2950ba9bea12a9c,https://www.openstreetmap.org/node/14195491706,https://api.openstreetmap.org/api/0.6/node/14195491706/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195513901,node/14195513901,41.9775512,-87.9063872,2026-09-18T21:50:36Z,2026-09-18,1,189229773,Branson_14,24488391,False,,False,,2026-09-18T21:50:36Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:36Z,189229773,,Axis communications,,,,ALPR,1,6f85f24af8e2aa4bc2c35e3d32b0e78d9a5d701f4d646b2f4a47bbf0f31e28be,https://www.openstreetmap.org/node/14195513901,https://api.openstreetmap.org/api/0.6/node/14195513901/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195491707,node/14195491707,41.9774734,-87.9063144,2026-09-18T21:50:46Z,2026-09-18,1,189229776,Branson_14,24488391,False,,False,,2026-09-18T21:50:46Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:46Z,189229776,,Axis communications,,,,ALPR,1,b80d4092d3910943d508b019b349ddb02544f93ee61ce63ac4ae1df39dd5a09b,https://www.openstreetmap.org/node/14195491707,https://api.openstreetmap.org/api/0.6/node/14195491707/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195491708,node/14195491708,41.9775095,-87.9062425,2026-09-18T21:50:52Z,2026-09-18,1,189229779,Branson_14,24488391,False,,False,,2026-09-18T21:50:52Z,2026-09-18,1,False,,,False,1,2026-09-18T21:50:52Z,189229779,,Axis communications,,,,ALPR,1,938c0182a787b35461caea7de6e452b421f6ef72c9845ddd2da9ba50b3ada083,https://www.openstreetmap.org/node/14195491708,https://api.openstreetmap.org/api/0.6/node/14195491708/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507205,node/14195507205,41.9774131,-87.906255,2026-09-18T21:51:00Z,2026-09-18,1,189229785,Branson_14,24488391,False,,False,,2026-09-18T21:51:00Z,2026-09-18,1,False,,,False,1,2026-09-18T21:51:00Z,189229785,,Axis communications,,,,ALPR,1,3226bdf05ace91eb9c2fe1ec3f967ac0aff8c2570fd3f2e2ef4cc28c370c6371,https://www.openstreetmap.org/node/14195507205,https://api.openstreetmap.org/api/0.6/node/14195507205/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507206,node/14195507206,41.9773559,-87.9061755,2026-09-18T21:51:19Z,2026-09-18,1,189229799,Branson_14,24488391,False,,False,,2026-09-18T21:51:19Z,2026-09-18,1,False,,,False,1,2026-09-18T21:51:19Z,189229799,,Axis communications,,,,ALPR,1,5c04fdd779d938796759df85837e7580f554a439ba1caf91cad5540a0310241d,https://www.openstreetmap.org/node/14195507206,https://api.openstreetmap.org/api/0.6/node/14195507206/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195493004,node/14195493004,41.9773036,-87.9060994,2026-09-18T21:51:25Z,2026-09-18,1,189229804,Branson_14,24488391,False,,False,,2026-09-18T21:51:25Z,2026-09-18,1,False,,,False,1,2026-09-18T21:51:25Z,189229804,,Axis communications,,,,ALPR,1,27511abc376b084ed10eeaee1aae2317f3d9f241737a0b7be69b3bcbf46790bc,https://www.openstreetmap.org/node/14195493004,https://api.openstreetmap.org/api/0.6/node/14195493004/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195508403,node/14195508403,41.97727,-87.9060358,2026-09-18T21:51:51Z,2026-09-18,1,189229820,Branson_14,24488391,False,,False,,2026-09-18T21:51:51Z,2026-09-18,1,False,,,False,1,2026-09-18T21:51:51Z,189229820,,Axis communications,,,,ALPR,1,b40374da847cbbefb2a5a4595883abe2ecea44a4d849d324392d504f13edbad8,https://www.openstreetmap.org/node/14195508403,https://api.openstreetmap.org/api/0.6/node/14195508403/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507903,node/14195507903,41.977229,-87.9059621,2026-09-18T21:51:57Z,2026-09-18,1,189229825,Branson_14,24488391,False,,False,,2026-09-18T21:51:57Z,2026-09-18,1,False,,,False,1,2026-09-18T21:51:57Z,189229825,,Axis communications,,,,ALPR,1,99c635361b8afd8cb0a0b60da27c5fe47736c3a11fe0d078b1ac503f9154e7e6,https://www.openstreetmap.org/node/14195507903,https://api.openstreetmap.org/api/0.6/node/14195507903/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195508404,node/14195508404,41.977191,-87.9058793,2026-09-18T21:52:15Z,2026-09-18,1,189229833,Branson_14,24488391,False,,False,,2026-09-18T21:52:15Z,2026-09-18,1,False,,,False,1,2026-09-18T21:52:15Z,189229833,,Axis communications,,,,ALPR,1,95bf0aab7cdb9bf0fc6e02ed9cf78e57b344605e180c1d352fe2d80c6ae9977d,https://www.openstreetmap.org/node/14195508404,https://api.openstreetmap.org/api/0.6/node/14195508404/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195508405,node/14195508405,41.9771612,-87.9058149,2026-09-18T21:52:34Z,2026-09-18,1,189229844,Branson_14,24488391,False,,False,,2026-09-18T21:52:34Z,2026-09-18,1,False,,,False,1,2026-09-18T21:52:34Z,189229844,,Axis communications,,,,ALPR,1,8ddfb4183e937304887f11bc02e730c5eea95540a70964406f27a12ce83cd6cd,https://www.openstreetmap.org/node/14195508405,https://api.openstreetmap.org/api/0.6/node/14195508405/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507904,node/14195507904,41.9771288,-87.9057429,2026-09-18T21:52:41Z,2026-09-18,1,189229846,Branson_14,24488391,False,,False,,2026-09-18T21:52:41Z,2026-09-18,1,False,,,False,1,2026-09-18T21:52:41Z,189229846,,Axis communications,,,,ALPR,1,15ce697ce3e0cad4b7159153a6f58b8eb2bc979fc8b2149e685ebbe7e79dc822,https://www.openstreetmap.org/node/14195507904,https://api.openstreetmap.org/api/0.6/node/14195507904/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195493009,node/14195493009,41.977056,-87.9056224,2026-09-18T21:53:25Z,2026-09-18,1,189229876,Branson_14,24488391,False,,False,,2026-09-18T21:53:25Z,2026-09-18,1,False,,,False,1,2026-09-18T21:53:25Z,189229876,,Axis communications,,,,ALPR,1,221ed61bb04582fc727bfa1a528752cd9a2eeb30f72f783a8307709445449795,https://www.openstreetmap.org/node/14195493009,https://api.openstreetmap.org/api/0.6/node/14195493009/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195507905,node/14195507905,41.97702,-87.9055404,2026-09-18T21:53:37Z,2026-09-18,1,189229882,Branson_14,24488391,False,,False,,2026-09-18T21:53:37Z,2026-09-18,1,False,,,False,1,2026-09-18T21:53:37Z,189229882,,Axis communications,,,,ALPR,1,ccabd778798a1f82f19d96790dc2c057c61e4f4fdae562be0bdf12c766be4483,https://www.openstreetmap.org/node/14195507905,https://api.openstreetmap.org/api/0.6/node/14195507905/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195515202,node/14195515202,41.9769795,-87.9054718,2026-09-18T21:53:51Z,2026-09-18,1,189229887,Branson_14,24488391,False,,False,,2026-09-18T21:53:51Z,2026-09-18,1,False,,,False,1,2026-09-18T21:53:51Z,189229887,,Axis communications,,,,ALPR,1,60223b916cd74cd5cb5d0be47b4d1527890a56975723209cb06be55aad1989da,https://www.openstreetmap.org/node/14195515202,https://api.openstreetmap.org/api/0.6/node/14195515202/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195493010,node/14195493010,41.9769366,-87.905394,2026-09-18T21:53:57Z,2026-09-18,1,189229890,Branson_14,24488391,False,,False,,2026-09-18T21:53:57Z,2026-09-18,1,False,,,False,1,2026-09-18T21:53:57Z,189229890,,Axis communications,,,,ALPR,1,6685fca19811c8ee0ca46749959744f68acd37d0df65a43b522a353336ff7fa0,https://www.openstreetmap.org/node/14195493010,https://api.openstreetmap.org/api/0.6/node/14195493010/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195514503,node/14195514503,41.9769059,-87.9053342,2026-09-18T21:54:34Z,2026-09-18,1,189229911,Branson_14,24488391,False,,False,,2026-09-18T21:54:34Z,2026-09-18,1,False,,,False,1,2026-09-18T21:54:34Z,189229911,,Axis communications,,,,ALPR,1,ac20c56439b0f0dff3753fa05cb91b354baa3844839a2cdb6c135c081e8cf0ac,https://www.openstreetmap.org/node/14195514503,https://api.openstreetmap.org/api/0.6/node/14195514503/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195515203,node/14195515203,41.9768742,-87.9052644,2026-09-18T21:54:50Z,2026-09-18,1,189229922,Branson_14,24488391,False,,False,,2026-09-18T21:54:50Z,2026-09-18,1,False,,,False,1,2026-09-18T21:54:50Z,189229922,,Axis communications,,,,ALPR,1,ec7d59b4dc373ba4f3c5948d452f9c5a454f6d7dc3ee3af10ae8cfa9ee20c8c8,https://www.openstreetmap.org/node/14195515203,https://api.openstreetmap.org/api/0.6/node/14195515203/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195513904,node/14195513904,41.9768283,-87.905182,2026-09-18T21:54:55Z,2026-09-18,1,189229924,Branson_14,24488391,False,,False,,2026-09-18T21:54:55Z,2026-09-18,1,False,,,False,1,2026-09-18T21:54:55Z,189229924,,Axis communications,,,,ALPR,1,99762f0abb2fd3eb551f6d40e813d02046657b9b1ad2b38e2935945b21db49d2,https://www.openstreetmap.org/node/14195513904,https://api.openstreetmap.org/api/0.6/node/14195513904/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
node,14195515204,node/14195515204,41.9767863,-87.9050921,2026-09-18T21:55:16Z,2026-09-18,1,189229940,Branson_14,24488391,False,,False,,2026-09-18T21:55:16Z,2026-09-18,1,False,,,False,1,2026-09-18T21:55:16Z,189229940,,Axis communications,,,,ALPR,1,ad456da310a62eef47739e82ed612f55fd7a1d09fbc3292af68c6fb682ef3493,https://www.openstreetmap.org/node/14195515204,https://api.openstreetmap.org/api/0.6/node/14195515204/history,"{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}","{""camera:type"": ""fixed"", ""man_made"": ""surveillance"", ""manufacturer"": ""Axis communications"", ""manufacturer:wikidata"": ""Q2347731"", ""surveillance"": ""public"", ""surveillance:type"": ""ALPR"", ""surveillance:zone"": ""traffic""}",first observed OSM version tagged as ALPR/ANPR; not verified installation/activation date
